9.990776344317868762e-01 2.448383136509553384e-03 5.886828564257028120e+03 7.597330975390043761e+01
9.983708867886106342e-01 2.449156847910458935e-03 5.645629392570281198e+03 7.440061666898208159e+01
9.994010613193421433e-01 2.448019686516245824e-03 6.668274661144579113e+03 8.085876286403107827e+01
9.992513266491777069e-01 2.448188803277894735e-03 6.792796184738956072e+03 8.161023800940016315e+01
9.988500377331368529e-01 2.448635097044312911e-03 6.412368222891566802e+03 7.929203775710548996e+01
9.991734646206921200e-01 2.448276150785464941e-03 6.282944277108434108e+03 7.848776393146610530e+01
9.988859740539763887e-01 2.448595503651497703e-03 5.818194653614458730e+03 7.552912890848848804e+01
9.984307806566763421e-01 2.449092221337532006e-03 5.903496799698795257e+03 7.608079087665640827e+01
9.993172099040500411e-01 2.448114583181506057e-03 5.982916039156626539e+03 7.659083540975349536e+01
9.992633054227908485e-01 2.448175330327439364e-03 6.344714796686747832e+03 7.887264494182937824e+01
